0,1,2
50,85,1
83,85,1
26,86,4
52,86,1
57,86,1
5,87,1
8,87,1
31,87,5
33,87,1
43,87,5
35,88,1
5,89,2
11,89,1
35,89,2
40,89,5
43,89,5
47,89,2
66,89,1
69,89,1
46,90,1
43,91,1
90,91,3
35,92,4
37,93,1
83,93,3
43,94,5
62,94,27
68,94,2
80,94,1
5,95,6
11,95,1
31,95,3
61,95,1
87,95,1
94,95,5
8,96,11
66,96,4
67,96,4
74,96,1
96,97,4
2,98,1
7,98,9
35,98,1
43,98,4
0,100,1
11,100,13
31,100,2
37,100,5
40,100,2
67,100,3
87,100,2
99,100,5
43,101,2
61,101,4
96,101,8
97,101,6
7,102,1
11,102,2
35,102,2
43,102,3
51,102,7
55,102,2
61,102,3
62,102,30
65,102,4
71,102,25
85,102,2
92,102,1
96,102,2
100,102,3
35,103,2
68,103,1
96,103,3
2,104,1
7,104,2
18,104,1
26,104,2
31,104,22
32,104,1
41,104,4
51,104,9
57,104,1
60,104,5
62,104,4
71,104,2
89,104,1
95,104,1
96,104,1
100,104,1
71,105,2
104,106,1
33,107,1
8,108,5
18,108,8
35,108,7
37,108,1
78,108,1
94,108,3
102,108,9
35,109,2
35,111,2
110,111,1
35,112,1
18,113,4
104,113,2
100,114,1
43,115,2
43,116,2
102,116,1
11,117,1
31,117,3
99,117,1
100,117,2
57,118,1
18,119,2
50,119,1
74,119,4
117,119,3
107,120,1
5,121,2
25,121,1
0,122,2
5,123,8
7,123,1
35,123,1
60,123,1
68,123,2
69,123,1
71,123,2
95,123,1
100,123,1
108,123,4
113,123,5
31,124,1
98,125,1
8,126,4
43,126,1
102,126,1
31,127,12
35,127,2
37,127,13
61,127,6
104,127,2
7,128,1
35,128,5
43,128,9
104,128,1
124,130,5
0,131,6
2,131,6
40,131,1
41,131,6
66,131,3
102,131,2
35,132,6
18,133,1
35,133,1
40,133,2
102,133,5
0,134,3
2,134,8
102,134,4
104,134,4
123,134,6
132,134,5
8,135,1
61,135,1
95,136,2
136,137,2
5,139,2
11,139,6
18,139,1
104,139,2
123,139,6
43,140,2
8,141,11
11,141,9
41,141,2
57,141,1
72,141,2
11,142,10
94,142,1
102,142,8
2,143,2
8,143,6
11,143,20
22,143,1
40,143,1
41,143,11
50,143,1
87,143,5
98,143,11
102,143,4
104,143,3
118,143,1
120,143,4
141,143,25
47,144,4
87,144,2
94,144,3
118,144,3
2,145,4
5,145,1
25,145,4
127,145,2
144,146,1
8,147,1
11,147,2
50,148,1
131,148,1
8,149,1
8,150,1
102,150,3
8,151,1
31,153,1
55,153,3
66,153,1
94,153,1
102,153,1
7,154,1
31,154,4
33,154,2
35,154,1
104,154,2
35,155,1
8,156,1
40,156,1
50,156,1
18,157,1
102,157,1
71,159,3
0,160,10
29,160,8
62,160,6
29,161,2
61,161,1
131,161,2
160,161,13
41,162,4
71,162,1
95,162,1
7,163,4
31,163,2
66,163,1
95,163,2
160,163,2
8,164,1
40,164,1
40,165,2
78,165,1
102,165,3
40,166,1
37,167,2
40,167,17
94,167,7
102,167,9
118,167,2
40,168,1
55,169,1
55,170,2
2,171,1
55,171,1
127,171,4
11,172,1
40,172,1
66,172,1
67,172,4
102,172,2
40,173,1
43,173,1
8,174,9
18,174,1
31,174,12
49,174,1
94,174,17
2,175,3
7,175,1
11,175,1
19,175,1
41,175,2
52,175,2
57,175,1
62,175,10
71,175,2
80,175,5
85,175,1
93,175,1
96,175,1
100,175,22
119,175,1
131,175,1
148,175,1
165,175,2
174,175,1
8,176,21
37,176,13
40,176,31
163,176,1
175,176,1
163,177,1
2,179,4
40,179,6
66,179,12
104,179,5
175,179,1
176,179,4
52,180,2
96,180,6
175,180,1
176,180,2
179,180,2
179,181,2
40,182,2
102,182,2
100,183,10
175,183,2
182,183,1
2,184,1
31,184,2
62,184,5
68,184,1
96,184,1
102,184,3
139,184,4
143,184,2
175,184,1
40,185,2
130,186,1
185,186,5
40,187,1
102,187,1
7,188,3
33,188,3
35,188,38
41,188,4
43,188,13
71,188,2
143,188,20
174,188,2
8,189,1
100,189,18
102,189,1
175,189,1
77,190,1
96,190,5
120,190,2
130,190,1
135,190,1
146,190,1
174,190,13
102,191,1
62,192,28
100,192,2
117,192,13
143,192,11
148,192,5
189,192,2
0,193,1
8,193,3
25,193,1
26,193,2
31,193,3
41,193,3
59,193,4
61,193,9
79,193,2
82,193,1
87,193,2
96,193,5
97,193,1
117,193,3
124,193,1
127,193,2
148,193,1
172,193,2
180,193,4
182,193,2
143,194,1
193,194,1
175,196,1
31,197,1
175,197,2
19,198,1
62,198,8
71,198,3
100,198,1
175,198,1
193,198,4
175,199,1
5,200,1
51,200,3
139,200,3
62,201,1
175,202,1
193,202,2
50,203,24
61,203,2
102,203,1
103,203,1
127,203,1
175,203,2
180,203,17
183,203,4
190,203,1
197,203,2
203,204,1
193,205,3
100,207,3
8,208,2
31,208,3
35,208,1
198,208,3
102,209,1
198,209,1
35,210,16
43,210,4
84,210,1
92,210,8
127,210,4
8,211,10
33,211,10
47,211,17
50,211,13
65,211,2
66,211,3
72,211,2
73,211,1
87,211,4
104,211,3
118,211,2
198,211,6
203,211,4
208,211,3
35,213,2
43,213,6
55,213,3
100,213,3
108,213,2
153,213,1
40,214,1
50,214,7
102,214,8
8,215,1
40,215,1
175,216,1
175,217,1
66,219,2
78,219,1
87,219,3
94,219,17
102,219,5
2,220,4
5,220,3
26,220,3
102,220,1
127,220,2
210,220,4
219,220,5
35,221,4
40,221,2
117,221,1
193,221,1
40,222,1
175,222,1
193,222,1
2,223,1
71,223,2
95,223,1
143,223,4
211,223,3
222,224,1
175,225,1
143,226,1
43,227,1
60,227,1
68,227,1
96,227,3
120,227,3
210,227,5
228,229,1
43,231,1
95,231,1
210,231,1
8,232,2
37,232,1
87,232,1
102,232,1
126,232,2
154,232,2
175,232,2
2,233,2
26,233,1
49,233,6
52,233,2
143,233,1
165,233,2
182,233,4
193,233,3
219,233,13
8,234,2
127,234,1
35,235,2
61,235,4
127,235,41
146,235,1
190,235,7
211,235,5
31,236,2
193,236,1
143,237,1
174,238,2
190,238,3
235,238,3
143,239,1
143,240,1
203,240,1
33,241,2
62,241,17
66,241,1
127,241,8
179,241,8
182,241,1
193,241,2
203,241,1
208,241,10
218,241,1
235,241,2
31,242,1
100,242,2
8,243,1
141,243,10
59,244,2
101,244,1
162,244,2
190,244,2
193,244,1
40,247,1
175,247,5
2,248,7
31,248,9
41,248,2
43,248,25
51,248,2
60,248,4
66,248,1
71,248,2
84,248,1
95,248,1
143,248,1
151,248,1
162,248,2
174,248,1
193,248,1
211,248,3
7,249,5
35,249,2
71,249,2
104,249,1
108,249,1
127,249,4
134,249,1
142,249,1
153,249,1
203,249,6
8,250,1
2,251,2
5,251,5
8,251,1
68,251,1
211,251,4
241,251,2
52,252,1
7,253,9
29,253,2
35,253,6
52,253,2
68,253,1
193,253,1
219,253,1
0,254,4
8,255,2
18,255,1
66,255,2
78,255,1
102,255,2
175,255,1
197,255,1
241,255,1
41,256,7
89,256,2
134,256,1
141,256,8
203,256,1
75,257,3
47,258,1
241,258,4
255,258,5
8,259,4
11,259,1
66,259,1
102,259,5
143,259,1
173,259,12
180,259,3
198,259,3
210,259,4
235,259,4
240,259,2
258,259,1
8,261,1
203,261,1
31,262,3
40,262,1
41,262,4
68,262,1
71,262,3
104,262,1
144,262,1
175,262,3
190,262,1
211,262,10
238,262,2
249,262,1
253,262,3
157,263,1
18,264,1
40,264,1
102,264,1
210,264,1
7,265,1
47,265,1
49,265,1
61,265,5
96,265,3
102,265,1
111,265,1
154,265,1
171,265,1
203,265,2
213,265,1
219,265,2
227,265,1
235,265,1
241,265,1
242,265,1
251,265,1
253,265,2
50,266,4
102,266,2
175,266,1
255,266,1
148,267,1
89,268,5
175,268,1
102,269,2
175,269,2
26,270,6
68,270,7
100,270,2
203,270,2
219,270,1
253,271,1
271,272,3
5,273,6
47,273,3
73,273,1
200,273,5
211,273,1
213,273,1
19,274,4
7,275,1
139,275,1
189,275,1
203,275,2
5,276,1
33,276,1
49,276,1
50,276,3
66,276,1
67,276,1
72,276,2
73,276,2
102,276,10
123,276,1
171,276,6
183,276,6
190,276,5
193,276,3
251,276,5
253,276,28
262,276,17
26,277,21
62,277,3
0,280,2
2,280,2
35,280,5
66,280,5
251,280,1
253,280,11
271,280,1
8,281,53
11,281,24
33,281,12
65,281,2
100,281,6
102,281,2
192,281,2
255,281,1
2,282,1
31,282,4
40,282,6
68,282,1
71,282,4
143,282,7
219,282,1
247,282,6
259,282,8
276,282,15
175,283,1
210,283,1
2,284,1
35,284,3
33,285,3
201,285,4
213,285,1
220,285,3
8,287,18
11,287,15
33,287,2
37,287,39
41,287,2
50,287,4
66,287,7
104,287,11
143,287,1
203,287,1
210,287,5
248,287,5
68,288,1
85,288,1
134,288,1
148,288,9
182,288,4
193,288,2
219,288,1
258,288,1
265,288,1
62,289,3
31,290,5
35,290,1
41,290,2
290,291,1
68,292,1
8,293,1
41,293,1
50,293,16
102,293,2
180,293,1
203,293,1
249,293,3
287,293,2
198,294,1
35,295,2
49,295,2
59,295,1
171,295,2
198,295,4
294,295,5
11,296,1
33,296,3
61,296,2
62,296,6
74,296,3
87,296,2
171,296,1
190,296,1
213,296,1
241,296,41
251,296,5
262,296,23
271,296,15
282,296,8
203,297,11
5,298,2
8,298,9
35,298,3
43,298,2
102,298,6
175,298,1
208,298,3
211,298,1
276,298,3
11,299,2
40,299,2
51,299,1
175,299,1
62,300,3
0,301,3
11,301,1
18,301,5
37,301,1
41,301,2
73,301,3
117,301,1
118,301,5
127,301,2
154,301,7
188,301,2
192,301,18
213,301,3
248,301,4
253,301,11
280,301,11
295,301,3
5,302,2
166,302,2
193,302,5
203,302,4
293,302,1
297,302,4
204,303,1
52,304,3
41,305,2
175,305,1
211,305,8
271,305,13
288,305,1
5,306,8
47,306,3
50,306,1
66,306,2
104,306,1
188,306,4
253,306,4
280,306,4
2,307,3
43,307,4
59,307,19
67,307,2
96,307,2
104,307,5
139,307,2
145,307,2
154,307,3
162,307,1
184,307,1
219,307,5
236,307,2
253,307,9
262,307,16
271,307,4
272,307,2
276,307,1
280,307,52
305,307,2
51,308,4
79,308,2
145,308,1
211,308,3
244,308,2
305,308,3
306,308,4
71,309,1
96,309,1
8,310,4
31,310,1
47,310,5
49,310,2
175,310,2
192,310,1
227,310,1
253,310,5
262,310,4
307,310,8
0,311,89
2,311,7
31,311,1
131,311,7
145,311,2
0,312,1
8,312,2
33,312,38
37,312,56
62,312,3
66,312,2
74,312,9
82,312,1
126,312,2
227,312,1
8,313,2
33,313,4
47,313,8
94,313,2
102,313,5
104,313,1
130,313,7
192,313,1
253,313,1
280,313,4
307,313,2
8,314,1
175,314,1
190,314,1
192,314,1
227,314,1
262,314,4
307,314,1
11,315,1
73,315,9
96,315,1
101,315,9
175,315,1
180,315,5
249,315,2
262,315,27
307,315,7
8,316,1
35,316,1
190,316,3
253,316,13
262,316,13
280,316,32
306,316,22
314,316,3
8,317,3
33,317,7
66,317,5
102,317,1
123,317,6
131,317,2
248,317,2
11,318,5
33,318,3
94,318,7
316,318,4
2,320,1
7,320,1
51,320,2
67,320,4
74,320,2
83,320,1
87,320,1
118,320,2
119,320,1
153,320,1
171,320,1
173,320,1
190,320,1
208,320,2
211,320,8
219,320,1
235,320,2
262,320,1
269,320,1
276,320,3
277,320,1
279,320,3
299,320,4
305,320,1
308,320,2
310,320,3
312,320,2
315,320,3
84,321,2
2,322,1
33,322,2
47,322,53
66,322,2
72,322,3
74,322,6
96,322,1
97,322,5
101,322,6
104,322,4
141,322,1
160,322,3
180,322,4
233,322,1
249,322,17
275,322,1
280,322,94
284,322,5
288,322,1
297,322,102
307,322,5
33,323,3
50,323,32
102,323,14
127,323,9
41,324,3
52,324,7
60,324,2
71,324,4
96,324,49
108,324,1
193,324,6
265,324,1
296,324,14
306,324,1
317,324,2
318,324,4
77,325,1
96,326,2
143,326,1
203,326,1
296,326,2
315,326,2
51,327,2
141,328,3
323,328,17
18,330,2
50,330,1
62,331,3
104,331,1
280,331,36
315,331,1
2,332,1
41,332,2
131,332,1
307,332,7
313,332,5
316,332,10
318,332,5
322,332,1
331,332,1
61,333,2
193,333,5
5,334,19
18,334,1
33,334,14
49,334,2
59,334,3
71,334,14
87,334,1
97,334,3
114,334,1
173,334,5
262,334,1
277,334,1
203,335,2
293,335,1
307,335,3
62,336,3
104,336,6
141,336,2
253,336,4
259,336,1
271,336,7
280,336,18
296,336,18
307,336,1
316,336,1
318,336,1
322,336,1
2,337,1
62,337,1
96,337,4
143,337,2
259,337,4
318,337,9
41,338,1
62,338,5
211,338,2
255,338,2
285,338,2
288,338,1
293,338,1
322,338,12
52,339,1
55,339,3
322,339,2
5,340,1
306,340,23
26,341,2
141,341,2
172,341,3
259,341,1
313,341,1
318,341,5
322,341,1
8,342,2
33,342,1
40,342,1
52,342,3
72,342,3
73,342,1
102,342,1
253,342,1
320,342,1
337,342,2
41,343,2
127,343,1
171,343,2
193,343,2
208,343,1
262,343,4
320,343,3
102,344,7
140,344,1
258,344,1
317,344,2
2,345,1
52,345,1
203,345,3
219,345,6
344,345,7
61,346,1
190,346,2
320,347,1
337,347,4
7,348,3
31,348,3
61,348,1
68,348,1
144,348,2
238,348,2
296,348,8
318,348,2
251,349,1
310,349,3
322,349,8
334,349,2
342,349,15
33,350,1
298,350,1
96,351,3
253,351,1
276,351,2
280,351,2
305,351,1
307,351,1
308,351,5
320,351,1
331,351,5
336,351,1
18,352,1
31,352,1
40,352,1
102,352,1
104,352,1
127,352,2
253,352,2
260,352,2
295,352,4
297,352,9
61,353,1
11,354,1
40,354,2
101,354,14
192,354,16
193,354,3
198,354,2
295,354,3
315,354,110
62,355,1
68,355,2
322,355,2
334,355,4
51,356,2
52,356,2
64,356,1
68,356,1
113,356,1
117,356,1
119,356,1
127,356,1
133,356,3
134,356,1
151,356,1
153,356,3
248,356,1
298,356,1
313,356,1
342,356,2
8,357,3
11,357,6
31,357,2
41,357,2
87,357,4
102,357,5
104,357,4
248,357,3
253,357,7
280,357,6
333,357,1
320,358,2
11,359,2
35,360,1
344,360,1
341,363,5
362,363,1
33,364,1
43,364,1
66,364,1
78,364,3
94,364,7
102,364,7
190,364,5
208,364,2
288,364,3
310,364,4
320,364,5
334,364,1
349,364,3
11,365,4
66,365,1
345,365,4
61,366,1
104,366,12
265,366,1
322,366,122
336,366,2
51,367,3
61,367,3
68,367,1
82,367,1
130,367,3
161,367,4
192,367,2
193,367,5
211,367,13
220,367,3
235,367,11
265,367,1
287,367,9
320,367,6
321,367,1
334,367,11
339,367,3
358,367,20
366,367,3
143,368,1
100,369,3
8,370,1
47,370,1
61,370,1
66,370,1
94,370,3
102,370,2
188,370,1
320,370,1
367,370,3
2,371,6
43,371,3
71,371,10
72,371,2
96,371,6
102,371,6
127,371,15
151,371,8
211,371,13
219,371,2
232,371,7
235,371,1
241,371,1
277,371,1
293,371,1
296,371,16
301,371,1
310,371,1
313,371,12
320,371,1
322,371,1
352,371,18
354,371,1
364,371,1
367,371,5
370,371,1
43,372,1
68,372,2
307,372,19
320,372,1
334,372,4
2,373,1
175,373,1
203,373,3
247,373,4
31,374,5
40,374,2
61,374,1
67,374,3
102,374,3
193,374,2
247,374,9
288,374,1
295,374,3
371,374,6
5,375,4
190,375,3
193,375,3
211,375,9
273,375,1
276,375,1
320,375,4
349,375,4
371,375,4
2,376,2
31,376,6
47,376,3
52,376,1
102,376,3
262,376,1
271,376,2
280,376,2
288,376,1
305,376,1
342,376,5
370,376,2
375,376,2
5,377,21
31,377,13
66,377,4
73,377,6
102,377,9
175,377,2
192,377,16
227,377,1
248,377,1
262,377,2
324,377,8
356,377,2
371,377,2
31,378,6
40,378,1
50,378,1
72,378,9
73,378,15
102,378,1
288,378,4
340,378,1
40,381,1
299,383,3
2,384,2
273,384,1
371,384,1
8,385,1
25,385,1
37,385,2
49,385,5
78,385,1
102,385,1
337,385,1
211,386,1
251,386,2
385,386,8
104,387,1
211,387,17
244,387,2
265,387,1
345,387,2
8,388,7
11,388,19
18,388,1
40,388,59
61,388,5
73,388,2
183,388,2
193,388,1
235,388,25
241,388,12
248,388,7
251,388,18
253,388,2
288,388,4
302,388,4
320,388,1
341,388,2
356,388,1
360,388,4
8,390,7
11,390,4
40,390,1
67,390,7
83,390,2
233,390,4
262,390,6
288,390,9
324,390,8
348,390,3
11,391,11
29,391,4
41,391,9
71,391,12
102,391,23
260,391,4
288,391,12
305,391,1
352,391,6
382,391,1
31,392,2
37,392,1
61,392,4
72,392,1
86,392,3
94,392,1
104,392,1
130,392,5
192,392,11
248,392,2
262,392,14
290,392,4
301,392,1
345,392,1
356,392,1
366,392,1
371,392,13
2,393,1
41,393,3
130,393,6
176,393,2
211,393,4
248,393,5
262,393,1
305,393,2
392,393,5
7,394,5
174,394,1
322,394,1
393,394,1
18,395,2
31,395,1
33,395,1
40,395,3
66,395,7
73,395,2
102,395,2
180,395,3
208,395,1
253,395,11
356,395,3
371,395,13
377,395,59
0,396,1
5,397,4
7,397,2
11,397,9
71,397,3
73,397,5
89,397,1
96,397,1
104,397,56
131,397,8
133,397,3
174,397,2
208,397,1
253,397,2
259,397,2
307,397,10
312,397,3
316,397,3
334,397,1
336,397,3
353,397,16
364,397,2
367,397,8
377,397,9
393,397,2
58,398,1
75,398,5
125,398,1
148,398,1
310,398,2
363,398,1
364,398,4
374,398,1
395,398,2
1,399,1
7,399,1
10,399,1
14,399,1
19,399,1
31,399,2
35,399,2
38,399,1
43,399,1
51,399,3
58,399,1
60,399,1
63,399,1
69,399,8
75,399,1
80,399,2
81,399,1
96,399,2
100,399,1
107,399,1
108,399,5
113,399,4
122,399,1
134,399,1
143,399,2
148,399,1
150,399,1
157,399,1
164,399,1
165,399,3
167,399,7
187,399,2
193,399,1
219,399,2
223,399,13
249,399,1
250,399,1
264,399,1
283,399,1
293,399,1
303,399,1
310,399,3
313,399,3
314,399,1
322,399,29
323,399,1
342,399,1
357,399,2
370,399,3
375,399,1
385,399,1
388,399,1
390,399,4
391,399,13
367,400,5
11,401,9
320,401,2
356,401,1
371,401,1
399,401,9
7,402,2
68,402,1
343,402,5
29,403,2
104,403,1
193,403,1
203,403,1
367,403,3
8,404,6
190,404,6
249,404,6
262,404,19
309,404,3
356,404,2
387,404,5
397,404,23
26,405,1
193,405,1
40,406,9
96,406,2
235,406,7
249,406,2
371,406,13
377,406,4
395,406,4
2,407,1
52,407,1
253,407,5
289,407,2
7,408,2
8,408,10
11,408,5
18,408,37
33,408,1
37,408,2
49,408,4
146,408,3
148,408,2
193,408,1
235,408,1
259,408,1
262,408,5
356,408,20
371,408,1
18,409,1
200,409,3
320,410,2
399,410,1
320,411,1
5,412,23
35,412,4
52,412,4
143,412,1
211,412,19
322,412,2
408,412,4
26,413,20
276,413,1
395,413,1
2,414,1
11,414,6
41,414,1
141,414,3
194,414,1
210,414,2
243,414,10
262,414,1
307,414,1
376,414,5
52,415,1
211,415,3
273,415,1
285,415,1
102,416,1
276,416,2
68,417,1
203,417,1
322,417,1
18,418,1
40,418,1
50,418,1
73,418,1
288,418,1
399,418,1
18,419,2
399,419,1
96,420,1
299,420,1
5,421,11
26,421,4
61,421,3
96,421,1
193,421,7
211,421,1
276,421,2
284,421,5
374,421,1
385,421,11
388,421,14
390,421,3
7,422,1
96,422,1
127,422,1
131,422,1
276,422,2
293,422,1
314,422,1
391,422,2
409,422,2
174,423,4
235,423,1
259,423,1
314,423,1
342,423,3
51,424,1
377,424,7
395,424,4
406,424,6
87,426,2
35,427,1
356,427,1
399,427,10
31,428,12
50,428,1
102,428,1
190,428,46
241,428,10
265,428,1
308,428,1
316,428,1
333,428,1
356,428,2
363,428,1
371,428,15
393,428,2
399,428,12
7,429,3
26,429,2
43,429,1
57,429,1
62,429,3
66,429,2
68,429,1
96,429,1
143,429,3
163,429,2
174,429,1
259,429,2
296,429,1
322,429,1
31,430,2
51,430,2
58,430,1
87,430,1
306,430,1
307,430,3
322,430,23
342,430,3
352,430,1
357,430,5
370,430,1
371,430,4
392,430,7
397,430,1
401,430,5
428,430,5
7,431,1
180,431,1
203,431,2
378,431,4
18,433,2
432,433,2
307,434,2
399,435,1
414,435,1
40,436,4
73,436,1
83,436,1
132,436,1
265,436,1
338,436,1
356,436,1
371,436,19
422,436,1
305,437,3
318,437,2
342,437,1
5,438,1
11,438,1
40,438,1
101,438,1
104,438,2
175,438,2
305,438,2
349,438,1
387,438,3
399,438,1
66,439,1
102,440,1
338,440,1
367,440,2
399,440,2
142,441,3
143,441,1
440,441,3
31,442,5
41,442,2
188,442,1
340,442,1
399,442,3
399,443,2
102,444,1
282,444,11
295,444,6
371,444,2
399,444,4
399,445,1
5,446,4
18,446,1
47,446,3
50,446,2
94,446,12
102,446,4
171,446,1
223,446,1
253,446,11
371,446,2
394,446,4
397,446,20
399,446,5
51,447,1
68,447,1
193,447,4
253,447,1
259,447,1
271,447,4
276,447,3
296,447,8
351,447,1
364,447,3
370,447,1
371,447,2
388,447,1
401,447,3
66,448,2
73,448,1
123,448,3
131,448,3
193,448,2
265,448,2
288,448,8
301,448,3
399,448,1
421,448,3
320,449,1
378,449,1
18,450,1
31,450,2
66,450,2
241,450,1
399,450,1
72,451,1
102,451,1
123,451,1
399,451,1
175,452,1
61,453,9
104,453,2
180,453,35
241,453,23
248,453,8
262,453,2
288,453,5
307,453,4
337,453,13
341,453,2
356,453,1
362,453,10
388,453,1
399,453,4
447,453,10
322,454,1
26,455,2
43,455,2
52,455,2
102,455,1
104,455,2
142,455,3
143,455,2
193,455,9
203,455,13
208,455,1
281,455,6
293,455,2
301,455,2
307,455,1
322,455,1
393,455,6
395,455,2
397,455,2
446,455,1
448,455,5
453,455,2
455,456,2
73,458,2
399,458,1
31,459,1
37,459,1
40,459,3
66,459,1
72,459,1
73,459,1
102,459,2
198,459,1
262,459,1
288,459,2
340,459,1
358,459,6
371,459,10
399,459,1
421,459,1
439,459,1
371,460,2
406,460,3
31,461,8
66,461,1
102,461,41
273,461,3
315,461,1
338,461,3
392,461,25
61,462,5
73,462,4
79,462,2
175,462,4
193,462,3
227,462,2
251,462,20
288,462,3
292,462,1
338,462,8
399,462,6
37,463,1
102,463,5
320,463,1
356,463,1
399,463,2
422,463,1
50,464,1
61,464,7
193,464,4
455,464,15
8,465,2
50,465,2
102,465,1
356,465,1
371,465,5
391,465,5
399,465,1
388,466,3
453,466,2
271,467,4
276,467,9
285,467,1
299,467,2
328,467,2
367,467,1
397,467,2
96,468,1
174,468,1
462,468,33
139,469,1
397,470,1
5,471,1
8,471,1
211,471,3
251,471,1
320,471,1
399,471,1
40,472,3
41,473,17
47,473,1
66,473,2
104,473,37
123,473,5
162,473,7
223,473,1
241,473,2
248,473,28
308,473,2
345,473,1
355,473,3
358,473,5
371,473,2
399,473,24
11,474,1
37,474,98
41,474,3
61,474,4
66,474,18
67,474,6
73,474,1
74,474,26
86,474,1
104,474,8
141,474,2
175,474,9
202,474,2
213,474,10
227,474,1
248,474,11
249,474,36
265,474,9
304,474,1
338,474,1
356,474,2
362,474,7
367,474,3
376,474,3
391,474,10
414,474,3
417,474,2
429,474,1
50,475,1
0,476,20
2,476,2
18,477,1
37,477,1
5,478,6
7,478,2
11,478,1
89,478,10
102,478,1
143,478,5
203,478,1
211,478,3
219,478,4
262,478,2
277,478,1
313,478,7
316,478,4
320,478,1
357,478,3
366,478,5
397,478,2
412,478,14
431,478,1
471,478,1
473,478,5
11,479,2
102,479,1
349,479,1
356,479,1
18,480,1
26,480,8
40,480,1
49,480,9
52,480,2
61,480,6
96,480,1
203,480,3
211,480,5
232,480,3
251,480,22
265,480,1
273,480,4
276,480,5
296,480,1
320,480,2
331,480,1
347,480,1
349,480,2
370,480,1
375,480,4
386,480,2
428,480,3
451,480,1
474,480,1
478,480,4
2,481,6
8,481,2
31,481,1
40,481,1
66,481,1
69,481,2
96,481,1
100,481,1
104,481,1
141,481,2
183,481,1
193,481,16
203,481,19
211,481,1
219,481,1
247,481,1
253,481,1
259,481,1
262,481,1
265,481,1
268,481,1
276,481,4
282,481,1
296,481,16
315,481,1
316,481,1
322,481,1
331,481,1
367,481,5
376,481,2
378,481,1
388,481,19
395,481,1
436,481,1
453,481,4
462,481,3
476,481,1
33,482,6
61,482,3
188,482,5
192,482,15
198,482,3
248,482,4
324,482,3
367,482,21
371,482,1
397,482,3
430,482,20
478,482,2
371,483,8
399,483,2
174,484,1
171,485,1
2,486,2
320,486,3
2,487,2
119,487,2
171,487,1
241,487,1
102,488,1
320,488,1
320,489,1
320,490,3
60,491,1
144,491,4
342,491,1
388,491,1
428,491,2
127,492,2
328,492,1
338,492,3
62,493,12
104,493,5
324,493,1
371,493,1
388,493,22
428,493,6
444,493,1
453,493,1
2,494,2
40,494,13
41,494,3
67,494,12
102,494,7
120,494,2
126,494,4
171,494,7
180,494,38
190,494,2
248,494,4
253,494,7
262,494,7
341,494,6
423,494,4
430,494,1
447,494,1
455,494,2
100,495,1
276,495,5
315,495,4
388,495,1
436,495,1
453,495,3
474,495,7
296,496,1
301,496,2
96,497,1
104,497,9
193,497,27
198,497,1
203,497,25
227,497,5
273,497,1
276,497,2
377,497,14
388,497,8
392,497,7
448,497,4
494,497,114
399,498,1
213,499,1
320,499,1
190,500,2
235,500,30
356,500,1
455,500,6
11,501,1
37,501,58
40,501,32
41,501,5
50,501,1
61,501,9
102,501,2
127,501,9
171,501,2
192,501,7
248,501,4
249,501,17
265,501,1
284,501,1
397,501,7
467,501,6
474,501,3
40,502,4
73,502,2
102,502,10
253,502,4
262,502,2
305,502,6
351,502,6
2,503,1
102,503,3
130,503,3
288,503,6
320,503,1
340,503,1
371,503,2
393,503,1
399,503,11
